date,usage_kwh,day_of_week,weekend,holiday,vacation,exam_period,temp_c,humidity_pct,wind_dir_deg,wind_speed_ms,pressure_local_hpa,pressure_sea_hpa,solar_rad_mj_m2,sunshine_sec,precip_mm,strong_wind_warning,strong_wind_advisory,dry_advisory,heavy_snow_warning,heavy_snow_advisory,tropical_night,typhoon_warning,typhoon_advisory,heat_wave_warning,heat_wave_advisory,cold_wave_warning,cold_wave_advisory,heavy_rain_warning,heavy_rain_advisory,yellow_dust_warning,obs_minutes
2023-02-02,260231.76,Thursday,0,0,1,0,-2.4020152883947183,52.64510076441974,274.3802843797319,1.8458651841556635,1022.4419735927728,1027.5794301598332,9.96,21960.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
2023-02-03,256698.72,Friday,0,0,1,0,-1.9496527777777777,50.248888888888885,254.4814512576133,1.4324305555555554,1019.0724305555556,1024.1749305555554,12.29,28680.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-04,221764.32,Saturday,1,0,1,0,-1.785763888888889,66.79305555555555,227.34793095988664,1.4547916666666667,1020.3422222222223,1025.4529166666666,12.38,28260.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-05,209283.84,Sunday,1,1,1,0,-0.11930555555555553,75.59777777777778,230.45166569018033,1.235625,1020.5047222222222,1025.5917361111112,11.79,27660.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-06,241574.4,Monday,0,0,1,0,1.758125,72.51027777777777,306.4440059614551,1.1279166666666667,1017.9376388888888,1022.9656944444445,11.01,20760.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-07,239289.12,Tuesday,0,0,1,0,1.7847916666666666,77.94055555555555,256.82881674187377,1.279236111111111,1016.7588888888889,1021.7842361111111,9.27,17580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-08,241637.04,Wednesday,0,0,1,0,0.45381944444444444,75.90284722222222,235.67001010879068,1.525763888888889,1021.7886111111112,1026.855486111111,13.29,27000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-09,235506.96,Thursday,0,0,1,0,3.0287499999999996,55.514583333333334,107.78289458409849,2.3410416666666665,1022.3136111111112,1027.3406944444446,12.21,24300.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-10,227154.24,Friday,0,0,1,0,3.7653472222222226,83.82659722222222,285.3538803270651,1.7657638888888887,1016.3352777777778,1021.3189583333334,6.14,4380.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-11,212711.76,Saturday,1,0,1,0,1.2353472222222224,84.15395833333334,210.01515971447262,0.9452083333333333,1018.9483333333334,1023.9909027777777,10.05,14640.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-12,198061.92,Sunday,1,1,1,0,2.497708333333333,73.62145833333332,294.45691631461443,1.2108333333333332,1017.4569444444444,1022.453888888889,8.29,7500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-13,225256.32,Monday,0,0,1,0,6.050833333333334,61.066180555555555,338.9582763243345,1.664722222222222,1013.5886111111112,1018.5129166666667,6.94,2760.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-14,234129.6,Tuesday,0,0,1,0,1.4677777777777776,55.393055555555556,280.5690702089723,2.084791666666667,1017.8151388888889,1022.8587500000001,15.18,35220.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-15,233245.44,Wednesday,0,0,1,0,2.6347916666666666,49.44972222222223,97.49462042219913,1.792638888888889,1023.7370138888889,1028.7816666666668,14.08,29580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-16,234685.44,Thursday,0,0,1,0,1.8452777777777776,70.31152777777778,220.7570018700699,2.0236805555555555,1025.9856944444443,1031.0550694444444,8.03,9300.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-17,230551.2,Friday,0,0,1,0,2.595254710397767,69.31967899511514,237.44769197617694,1.226099092812282,1022.9808659217878,1028.0108164689464,13.44,23880.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434
2023-02-18,198486.0,Saturday,1,0,1,0,5.602986111111111,57.68972222222222,251.88453343438584,1.0293055555555557,1015.7683333333333,1020.7097222222222,3.96,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-19,191516.4,Sunday,1,1,1,0,3.1443749999999997,63.307013888888896,251.99711136580362,2.971111111111111,1014.6446527777778,1019.6311111111112,14.65,26880.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-20,244132.56,Monday,0,0,1,0,-0.443125,49.53888888888889,274.88941793720966,3.012083333333333,1021.5938888888888,1026.6694444444445,17.44,37020.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-21,251232.48,Tuesday,0,0,1,0,-1.6717361111111113,46.01097222222222,267.9954823687001,1.9235416666666667,1029.6476388888889,1034.8038194444443,17.41,37500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-22,247822.56,Wednesday,0,0,1,0,-0.18888888888888888,60.180138888888884,220.995998259581,1.4392361111111112,1026.0175,1031.1215972222224,16.49,34380.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-23,242207.28,Thursday,0,0,1,0,1.5293750000000002,69.81777777777778,234.26409074968757,1.4002777777777777,1020.0377083333334,1025.0716666666667,14.86,35280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-24,236268.72,Friday,0,0,1,0,2.613958333333333,62.35118055555555,280.33268830126974,2.5215972222222223,1019.8393055555556,1024.8691666666668,16.75,35700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-25,215511.12,Saturday,1,0,1,0,0.6888888888888889,42.01541666666667,284.28698839296453,2.3575694444444446,1026.8216666666667,1031.903888888889,17.92,37080.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-26,207773.28,Sunday,1,1,1,0,1.155,45.84590277777778,242.92939441251764,1.5254861111111109,1031.817986111111,1036.9256249999999,18.16,37500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-27,245492.64,Monday,0,0,0,0,2.4984722222222224,55.24805555555555,233.0208156557262,1.3754861111111112,1029.7036805555556,1034.7752083333335,18.29,37620.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-02-28,241130.16,Tuesday,0,0,0,0,3.127083333333333,64.59055555555555,275.52033189369325,1.380138888888889,1023.071875,1028.11375,17.09,30420.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-01,209205.36,Wednesday,0,1,0,0,5.824791666666667,57.76229166666666,274.644626459344,2.5375694444444443,1017.5980555555556,1022.5552083333333,8.99,11340.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-02,246926.88,Thursday,0,0,0,0,1.8484722222222223,36.642986111111114,276.6829198977383,3.1438194444444445,1022.8588888888889,1027.9113194444444,18.93,37800.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-03,236404.08,Friday,0,0,0,0,3.5543750000000003,65.825,188.69207982538882,1.964236111111111,1023.1994444444445,1028.2114583333334,17.56,36420.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-04,199743.84,Saturday,1,0,0,0,6.693333333333333,69.60625,166.80740879870953,1.5313888888888887,1024.0859722222222,1029.0361805555556,15.14,27780.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-05,192735.36,Sunday,1,1,0,0,5.995069444444444,62.48708333333333,259.92056405311166,1.2565972222222221,1022.823125,1027.7933333333333,16.95,36180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-06,226748.16,Monday,0,0,0,0,6.83375,49.094791666666666,247.92851684396112,1.3042361111111112,1018.846875,1023.7940972222223,18.34,34980.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-07,218772.72,Tuesday,0,0,0,0,10.022152777777778,63.82875,206.44206535468598,1.688402777777778,1015.4306250000001,1020.2971527777777,16.67,35100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-08,212844.96,Wednesday,0,0,0,0,11.110833333333334,67.87215277777777,156.67494411216495,1.5938888888888887,1014.4189583333334,1019.2548611111112,10.66,10440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-09,215331.84,Thursday,0,0,0,0,10.170277777777779,80.53826388888889,252.60164393953784,2.027222222222222,1010.9295138888889,1015.7531944444445,9.44,13140.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-10,208635.84,Friday,0,0,0,0,11.798194444444446,62.33965277777778,233.21411321940644,1.46625,1013.9856944444443,1018.8029861111112,16.72,34920.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-11,184407.12,Saturday,1,0,0,0,13.629305555555556,53.618125000000006,235.53802874638507,1.5551388888888888,1016.7530555555555,1021.5495833333333,16.57,27600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-12,183522.96,Sunday,1,1,0,0,6.0784722222222225,70.18159722222222,258.48031955237553,3.5153472222222226,1015.6251388888888,1020.5465972222223,4.8,7680.0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-13,236945.52,Monday,0,0,0,0,2.858402777777778,34.19680555555556,271.789643552684,2.7264583333333334,1018.2268055555556,1023.2412499999999,20.38,36060.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-14,222138.72,Tuesday,0,0,0,0,8.389652777777778,44.088541666666664,172.78241893555585,2.8095833333333333,1013.4719444444445,1018.3491666666667,20.18,34980.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-15,216573.12,Wednesday,0,0,0,0,8.349375,70.35576388888889,246.21997653915577,2.8065972222222224,1015.3845833333334,1020.2759722222222,12.49,16920.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-16,227396.16,Thursday,0,0,0,0,4.402430555555555,35.07590277777778,284.70489589682893,2.4,1024.0796527777777,1029.0824305555554,16.57,24720.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-17,216556.56,Friday,0,0,0,0,6.233194444444444,38.06965277777778,262.87250093609543,1.5069444444444444,1019.5038888888889,1024.4468055555556,15.48,24600.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-18,188436.24,Saturday,1,0,0,0,7.0344444444444445,49.71395833333334,265.2313112053802,2.3325694444444447,1014.7264583333334,1019.6399305555556,18.78,36180.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-19,181799.28,Sunday,1,1,0,0,6.23875,69.15951388888888,215.46730026204867,1.792361111111111,1015.8175694444445,1020.7435416666666,20.38,39780.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-20,216545.04,Monday,0,0,0,0,6.649236111111111,59.257361111111116,243.83979185635496,1.2440277777777777,1011.6655555555554,1016.5675694444445,18.4,33780.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-21,211307.04,Tuesday,0,0,0,0,10.60951388888889,42.83229166666667,241.12670959874393,1.2041666666666666,1007.5794444444443,1012.3834027777779,21.21,38880.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-22,207152.64,Wednesday,0,0,0,0,15.022430555555555,49.58701388888889,277.46360275943607,1.468263888888889,1005.1571527777778,1009.8625694444445,17.66,23160.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-23,205202.88,Thursday,0,0,0,0,16.21402777777778,55.07402777777778,253.65433046125082,1.8071527777777778,1001.9059722222223,1006.5806944444444,12.53,12000.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-24,199044.0,Friday,0,0,0,0,10.922152777777777,43.015277777777776,224.93913233359436,1.5354166666666667,1010.2809027777778,1015.0896527777778,14.71,14520.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-25,177790.32,Saturday,1,0,0,0,10.75236111111111,59.338472222222215,222.64379460179893,1.616527777777778,1013.6075000000001,1018.4384027777778,12.48,10260.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-26,171706.32,Sunday,1,1,0,0,8.760347222222222,42.25548611111111,265.18853731096226,2.958958333333333,1012.8404166666667,1017.7089583333333,23.27,39000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-27,210131.28,Monday,0,0,0,0,6.097291666666667,45.42916666666667,251.74584947071475,1.816527777777778,1017.3138194444443,1022.2525694444444,22.37,37860.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-28,212043.6,Tuesday,0,0,0,0,7.5304166666666665,59.490069444444444,223.2927381202394,1.4700000000000002,1019.4040277777779,1024.3199305555556,17.08,24180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-29,210591.36,Wednesday,0,0,0,0,9.773055555555556,60.857847222222226,246.2382150262131,1.458263888888889,1018.0888194444444,1022.9581944444445,21.23,39240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-30,208708.56,Thursday,0,0,0,0,11.133611111111112,50.25347222222222,258.820202356034,1.4811805555555557,1015.2504166666668,1020.09375,22.69,38700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-03-31,203835.6,Friday,0,0,0,0,11.607222222222223,52.60881944444444,244.45741595363063,1.6358333333333333,1014.0297916666666,1018.85375,22.03,40740.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-01,183376.8,Saturday,1,0,0,0,14.474374999999998,49.560694444444444,250.04791125947372,1.3797916666666667,1011.4815972222223,1016.2241666666667,21.67,38880.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-02,175692.96,Sunday,1,1,0,0,16.810069444444444,32.991388888888885,119.90108132790951,2.5718055555555557,1014.115625,1018.8371527777778,23.41,40560.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-03,206948.88,Monday,0,0,0,1,17.133125,30.44631944444444,125.39191399869765,2.430486111111111,1017.2142361111111,1021.942986111111,22.77,39240.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-04,208573.92,Tuesday,0,0,0,1,17.110694444444444,38.180486111111115,125.78779072726714,2.9403472222222224,1014.255,1018.9703472222222,13.34,10080.0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-05,213426.72,Wednesday,0,0,0,1,12.021041666666665,94.10854166666665,155.84412070872193,3.4555555555555557,1004.7622222222222,1009.5229166666667,1.85,0.0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-06,209975.76,Thursday,0,0,0,1,8.463888888888889,92.92208333333332,213.57631515730912,2.3044444444444445,1006.4345833333334,1011.2547222222222,2.54,0.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-07,205591.68,Friday,0,0,0,1,8.042708333333334,67.85527777777779,237.47425184671363,2.7275694444444443,1009.8991666666667,1014.7524305555555,23.36,40020.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-08,182851.92,Saturday,1,0,0,1,7.455277777777778,55.79034722222222,243.02128482582896,2.5658333333333334,1014.5370833333333,1019.4401388888889,25.2,41820.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-09,175618.8,Sunday,1,1,0,1,9.72111111111111,61.21659722222222,186.41480181227826,2.044583333333333,1014.9465277777778,1019.8095833333334,25.12,42060.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-10,205176.96,Monday,0,0,0,1,12.010208333333335,50.998888888888885,177.14531790753958,2.348333333333333,1010.9108333333334,1015.6914583333333,22.46,38640.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-11,209048.4,Tuesday,0,0,0,1,13.01138888888889,70.47180555555555,207.00725572820008,3.215138888888889,1006.4197222222222,1011.1793055555555,3.05,120.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-12,207923.04,Wednesday,0,0,0,1,8.994444444444444,52.57486111111111,256.53231567861485,2.154375,1013.3399305555556,1018.2061805555555,24.5,39840.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-13,206485.92,Thursday,0,0,0,1,11.107916666666666,46.213750000000005,182.16702822346272,1.2321527777777777,1013.1638888888889,1017.9920833333334,15.19,15300.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-14,203994.0,Friday,0,0,0,1,15.192361111111111,52.85597222222223,251.57401177758084,1.4325,1008.7464583333333,1013.4551388888888,19.13,22680.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-15,189009.36,Saturday,1,0,0,1,12.1825,86.1101388888889,257.16005335486716,1.7211111111111113,1000.9405555555555,1005.6909027777778,9.84,9960.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-16,177947.28,Sunday,1,1,0,1,10.308402777777777,72.659375,249.57597962874496,2.0097222222222224,1000.9920833333334,1005.7608333333334,15.44,17040.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-17,205046.64,Monday,0,0,0,1,12.587569444444444,58.502500000000005,174.46638638366088,1.6913888888888888,1010.1799305555556,1014.9543055555555,19.84,29520.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-18,212407.92,Tuesday,0,0,0,1,14.205625,72.458125,87.45184574373604,2.2484027777777778,1006.8780555555555,1011.6047222222222,8.53,6840.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-19,223066.08,Wednesday,0,0,0,1,18.183055555555555,66.52201388888889,118.20471070212531,2.2533333333333334,1005.1171527777777,1009.7656944444445,26.85,44280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-20,224663.04,Thursday,0,0,0,1,16.197291666666665,86.99263888888889,248.95400836472876,2.194513888888889,1005.7767361111111,1010.4590972222223,9.23,960.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-21,212934.96,Friday,0,0,0,1,16.528750000000002,55.274375000000006,296.1694792191562,2.4855555555555555,1007.4267361111112,1012.1238888888888,20.5,22980.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-22,182643.84,Saturday,1,0,0,0,17.004583333333333,19.219444444444445,70.02654130064474,1.9818055555555556,1014.2613888888889,1018.9790277777778,21.27,19080.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-23,173827.44,Sunday,1,1,0,0,14.88125,41.28840277777778,231.14796531328938,1.5571527777777778,1018.0931250000001,1022.8715972222222,16.33,9000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-24,205934.4,Monday,0,0,0,0,14.557291666666666,44.423680555555556,164.58397632483573,2.3911805555555556,1017.9900694444444,1022.7724999999999,20.14,24720.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-25,205223.04,Tuesday,0,0,0,0,10.197986111111112,66.8338888888889,179.59804976607325,1.7804166666666668,1011.8643055555556,1016.6895833333333,7.96,0.0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-26,205928.64,Wednesday,0,0,0,0,9.108055555555556,71.87465277777778,246.91788249472808,2.7915972222222223,1009.5056944444444,1014.334375,15.19,11280.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-27,208470.24,Thursday,0,0,0,0,11.198263888888889,68.06277777777777,210.78345821003128,1.5315972222222223,1015.5766666666666,1020.4180555555556,26.05,43980.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-28,208944.0,Friday,0,0,0,0,14.308958333333335,66.22083333333333,239.22625356455882,1.7475,1012.07,1016.8198611111112,22.11,29880.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-29,191318.4,Saturday,1,0,0,0,13.002638888888889,88.40451388888889,239.15019739760743,2.6956249999999997,1002.99,1007.7244444444444,5.3,1860.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-04-30,176613.84,Sunday,1,1,0,0,12.700833333333334,69.23479166666667,231.91319602339996,2.9931944444444443,1005.8034722222222,1010.5536805555556,23.6,34980.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-01,196429.68,Monday,0,0,0,0,13.675208333333332,61.737569444444446,261.4552921058928,1.9353472222222223,1012.321111111111,1017.083125,25.61,40140.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-02,214498.8,Tuesday,0,0,0,0,15.621666666666668,49.729166666666664,258.06022541212695,1.4425,1017.5469444444445,1022.3010416666667,22.05,33540.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-03,217493.28,Wednesday,0,0,0,0,18.31513888888889,52.53701388888889,267.37153806465733,1.9865277777777777,1016.2068055555555,1020.9146527777779,26.04,38940.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-04,230376.96,Thursday,0,0,0,0,20.180611535788742,67.11111883252258,154.2405764617074,2.049061848505907,1009.1717164697708,1013.8077831827658,18.19,13860.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
2023-05-05,204409.44,Friday,0,1,0,0,19.211666666666666,89.40256944444444,139.23249537085167,2.7708333333333335,998.2645833333333,1002.8645833333334,2.8,0.0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-06,193297.68,Saturday,1,0,0,0,13.328611111111112,86.9420138888889,64.28821048675022,2.8889583333333335,1001.1604166666667,1005.8792361111111,5.05,1140.0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-07,174674.16,Sunday,1,1,0,0,12.794513888888888,59.65701388888889,67.53584545400919,1.6686111111111113,1008.068125,1012.8359027777777,9.17,2280.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-08,206403.84,Monday,0,0,0,0,13.107569444444445,60.51423611111111,258.3107918023595,1.894861111111111,1012.02625,1016.7981944444443,26.55,46140.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-09,214042.32,Tuesday,0,0,0,0,14.68388888888889,62.28381944444444,236.80296942920143,1.6861805555555556,1012.194513888889,1016.9458333333333,27.72,45900.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-10,218895.12,Wednesday,0,0,0,0,16.08388888888889,61.87722222222222,265.25262329371344,1.4745833333333334,1012.2936111111111,1017.0193055555555,23.38,43380.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-11,219949.2,Thursday,0,0,0,0,17.437916666666666,52.89777777777778,233.53410844577516,1.7486111111111111,1013.3198611111112,1018.0291666666667,27.24,45780.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-12,213268.32,Friday,0,0,0,0,16.841041666666666,55.39909722222222,241.18753140742257,1.386388888888889,1012.3597916666668,1017.0654166666666,20.94,25500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-13,197220.96,Saturday,1,0,0,0,16.531944444444445,67.85625,261.35023226012004,1.7899305555555556,1008.8213888888889,1013.5125694444445,25.47,33900.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-14,190449.36,Sunday,1,1,0,0,17.104444444444447,61.042569444444446,245.50493548623604,1.6690277777777778,1005.2059722222223,1009.8804166666667,27.2,42720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-15,229507.2,Monday,0,0,0,0,19.285069444444446,58.325694444444444,201.3213531108637,1.7140972222222224,1003.8035416666668,1008.4358333333334,27.05,45240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-16,247644.0,Tuesday,0,0,0,0,22.096597222222222,57.119722222222215,216.20979405420147,2.010972222222222,1005.8032638888889,1010.3921527777777,27.2,43140.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-17,255566.16,Wednesday,0,0,0,0,22.073680555555555,63.545625,216.0254423198604,2.7954166666666667,1008.5984722222222,1013.193263888889,27.62,42300.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-18,252668.88,Thursday,0,0,0,0,20.912986111111113,70.36458333333333,91.33018216133307,2.070763888888889,1006.3065972222222,1010.8918055555555,9.84,2640.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-19,245007.36,Friday,0,0,0,0,21.0,62.29305072967338,87.82404679345775,1.722932592077832,1004.6607366226547,1009.2438498957608,20.46,28620.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
2023-05-20,221270.4,Saturday,1,0,0,0,20.224583333333335,69.70298611111112,201.89618400896774,2.516736111111111,1005.9614583333333,1010.5768055555557,24.9,37860.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-21,200002.32,Sunday,1,1,0,0,17.081944444444446,77.32993055555556,249.23134714893854,2.437638888888889,1005.583888888889,1010.2513888888889,16.32,15840.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-22,234848.88,Monday,0,0,0,0,18.537708333333335,67.141875,236.1816740179956,1.5859722222222223,1003.8060416666666,1008.4384027777778,19.87,20580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-23,240964.56,Tuesday,0,0,0,0,18.66111111111111,60.10236111111111,216.71059155848877,1.6900694444444444,1005.7540972222222,1010.388125,26.38,43200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-24,234263.52,Wednesday,0,0,0,0,18.843541666666667,55.631597222222226,206.33364743685982,1.4252083333333334,1009.7302083333333,1014.385,18.6,18900.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-25,236827.44,Thursday,0,0,0,0,20.05826388888889,49.809999999999995,245.6227384241327,1.8563888888888889,1011.6529861111111,1016.2970833333334,27.0,39300.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2023-05-26,238461.12,Friday,0,0,0,0,20.641458333333333,55.530138888888885,199.8317923609904,1.9879166666666666,1013.5109027777778,1018.1596527777778,26.27,38520.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
